zip,street,units,type,url_addr,file_no
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/166-willowbend-irvine-ca-92612--1147805333,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/168-willowbend-irvine-ca-92612--1136095416,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/170-willowbend-irvine-ca-92612--1147805339,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/172-willowbend-irvine-ca-92612--2081020395,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/173-willowbend-irvine-ca-92612--1136224306,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/174-willowbend-irvine-ca-92612--2081020432,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/175-willowbend-irvine-ca-92612--2081020482,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/176-willowbend-irvine-ca-92612--2081020505,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/177-willowbend-irvine-ca-92612--2081020517,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/178-willowbend-irvine-ca-92612--2081020535,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/179-willowbend-irvine-ca-92612--2081020539,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/180-willowbend-irvine-ca-92612--1002549835,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/181-willowbend-irvine-ca-92612--2081020682,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/182-willowbend-irvine-ca-92612--2081020689,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/184-willowbend-irvine-ca-92612--2081020701,3 of 4
92612,Almond Tree Ln,43,Single Family,https://www.trulia.com/p/ca/irvine/1-almond-tree-ln-irvine-ca-92612--2081021031,3 of 4
92612,Almond Tree Ln,43,Single Family,https://www.trulia.com/p/ca/irvine/2-almond-tree-ln-irvine-ca-92612--2081022728,3 of 4
92612,Almond Tree Ln,43,Single Family,https://www.trulia.com/p/ca/irvine/3-almond-tree-ln-irvine-ca-92612--2081023996,3 of 4
92612,Almond Tree Ln,43,Single Family,https://www.trulia.com/p/ca/irvine/4-almond-tree-ln-irvine-ca-92612--1057864000,3 of 4
92612,Almond Tree Ln,43,Single Family,https://www.trulia.com/p/ca/irvine/5-almond-tree-ln-irvine-ca-92612--2081025451,3 of 4
92612,Almond Tree Ln,43,Single Family,https://www.trulia.com/p/ca/irvine/6-almond-tree-ln-irvine-ca-92612--2081025802,3 of 4
92612,Almond Tree Ln,43,Single Family,https://www.trulia.com/p/ca/irvine/7-almond-tree-ln-irvine-ca-92612--2081026106,3 of 4
92612,Almond Tree Ln,43,Single Family,https://www.trulia.com/p/ca/irvine/8-almond-tree-ln-irvine-ca-92612--2081026402,3 of 4
